chr1	7641255	7641739
chr1	7676525	7676663
chr1	7707347	7707560
chr1	7708996	7709342
chr1	7711930	7712788
chr1	7727665	7727933
chr1	7729643	7729766
chr1	7740076	7741137
chr1	7763833	7765904
chr1	7806027	7806248
chr1	7812506	7814743
chr1	7830662	7832614
chr1	7843022	7845364
chr1	7868420	7868590
chr1	7886546	7888341
chr1	7889872	7890180
chr1	7925269	7925474
chr1	7941216	7941514
chr1	7962665	7963093
chr1	7972529	7973570
chr1	7980716	7980967
chr1	7990634	7990996
chr1	7999845	8002788
chr1	8008938	8009226
chr1	8013629	8015061
chr1	8020595	8022962
chr1	8031212	8031579
chr1	8035371	8035639
chr1	8042432	8042771
chr1	8048456	8048986
chr1	8053620	8054912
chr1	8065004	8065545
chr1	8075093	8075452
chr1	8084454	8087253
chr1	8091306	8091635
chr1	8095459	8095776
chr1	8107131	8107439
chr1	8121694	8122135
chr1	8130576	8131344
chr1	8137299	8138601
chr1	8156643	8158376
chr1	8164385	8165363
chr1	8176948	8177175
chr1	8180704	8181809
chr1	8197879	8198239
chr1	8205559	8205803
chr1	8207278	8207600
chr1	8214801	8215966
chr1	8218892	8219602
chr1	8222261	8222624
chr1	8227221	8230518
chr1	8234367	8234714
chr1	8242233	8243412
chr1	8249972	8250415
chr1	8257954	8258374
chr1	8262429	8263125
chr1	8264363	8264752
chr1	8271979	8272407
chr1	8277044	8279085
chr1	8284698	8285467
chr1	8298667	8299238
chr1	8319078	8320042
chr1	8342024	8344113
chr1	8357414	8357649
chr1	8374309	8374682
chr1	8377766	8378914
chr1	8403550	8404026
chr1	8409050	8409377
chr1	8411826	8411951
chr1	8430804	8431038
chr1	8434979	8435133
chr1	8444256	8444475
chr1	8455251	8458409
chr1	8469258	8469958
chr1	8472565	8473016
chr1	8479991	8484893
chr1	8487465	8488419
chr1	8490926	8491089
chr1	8495727	8496304
chr1	8498989	8499829
chr1	8509197	8509568
chr1	8516362	8516749
chr1	8517805	8518459
chr1	8523650	8523947
chr1	8527093	8527404
chr1	8532642	8533834
chr1	8536158	8537888
chr1	8552887	8553139
chr1	8554868	8557603
chr1	8569740	8571093
chr1	8576914	8577198
chr1	8583543	8586332
chr1	8591313	8591529
chr1	8592947	8594348
chr1	8600649	8601550
chr1	8605193	8605555
chr1	8611215	8611468
chr1	8615581	8616001
chr1	8620194	8622672
chr1	8631288	8632088
chr1	8643806	8643956
chr1	8655843	8656847
chr1	8657887	8658529
chr1	8662911	8665375
chr1	8683711	8684326
chr1	8688869	8690382
chr1	8702931	8704549
chr1	8709054	8709509
chr1	8711265	8713197
chr1	8720510	8722172
chr1	8723604	8724634
chr1	8726411	8727293
chr1	8729634	8731694
chr1	8734923	8735295
chr1	8740463	8742223
chr1	8747341	8747451
chr1	8749431	8750293
chr1	8760600	8763840
chr1	8767042	8767440
chr1	8772275	8773957
chr1	8783040	8783231
chr1	8786485	8789154
chr1	8793469	8793849
chr1	8799541	8800515
chr1	8802030	8802891
chr1	8806770	8807159
chr1	8815187	8815554
chr1	8822636	8825229
chr1	8836271	8836466
chr1	8850077	8850384
chr1	8875528	8878648
chr1	8889403	8890154
chr1	8904640	8905124
chr1	8908786	8909252
chr1	8919562	8919742
chr1	8922614	8922735
chr1	8929258	8929561
chr1	8935574	8935836
chr1	8937200	8940085
chr1	8949317	8950327
chr1	8959510	8960467
chr1	8962876	8963121
chr1	8970935	8971296
chr1	8978149	8978552
chr1	8998372	8998536
chr1	9001934	9002150
chr1	9007363	9007679
chr1	9023066	9023304
chr1	9027606	9027881
chr1	9030934	9031727
chr1	9043683	9043948
chr1	9046110	9048386
chr1	9050080	9050288
chr1	9053498	9053634
chr1	9061897	9062603
chr1	9065114	9065475
chr1	9067810	9071381
chr1	9075829	9076255
chr1	9096577	9098111
chr1	9123849	9123989
chr1	9127160	9130215
chr1	9134971	9136690
chr1	9138153	9138820
chr1	9140027	9140996
chr1	9144996	9145287
chr1	9161499	9161960
chr1	9170784	9172275
chr1	9179600	9180430
chr1	9181641	9182750
chr1	9187455	9191208
chr1	9195196	9195914
chr1	9197133	9197415
chr1	9202331	9202620
chr1	9205182	9205991
chr1	9222629	9225440
chr1	9239849	9243918
chr1	9247575	9247936
chr1	9256238	9257109
chr1	9258630	9259233
chr1	9261229	9262916
chr1	9267232	9267458
chr1	9290898	9291268
chr1	9294119	9296203
chr1	9299430	9300204
chr1	9301948	9302436
chr1	9304809	9305119
chr1	9310193	9310388
chr1	9327138	9327530
chr1	9335319	9336205
chr1	9340573	9340771
chr1	9349105	9349491
chr1	9352292	9355308
chr1	9362907	9363507
chr1	9372313	9373126
chr1	9375283	9376341
chr1	9377681	9378257
chr1	9385567	9385820
chr1	9401484	9401727
chr1	9406746	9407055
chr1	9415578	9415968
chr1	9422326	9422953
chr1	9437081	9437393
chr1	9444787	9445172
chr1	9446231	9446577
chr1	9466217	9466500
chr1	9471037	9471511
chr1	9472753	9474177
chr1	9480487	9480700
chr1	9482867	9483347
chr1	9485833	9487009
chr1	9488421	9489829
chr1	9497930	9499278
chr1	9504009	9504510
chr1	9508618	9509092
chr1	9515782	9516234
chr1	9536848	9537346
chr1	9543124	9543399
chr1	9551151	9551451
chr1	9555115	9555990
chr1	9582668	9582779
chr1	9587013	9587256
chr1	9589081	9589945
chr1	9598040	9601126
chr1	9615506	9615788
chr1	9619927	9621911
chr1	9628677	9628811
chr1	9633071	9634057
chr1	9648305	9652099
chr1	9653290	9653773
chr1	9675748	9676116
chr1	9686143	9691305
chr1	9703865	9705451
chr1	9710972	9713400
chr1	9714435	9715789
chr1	9718318	9718745
chr1	9728910	9730668
chr1	9740720	9741031
chr1	9746846	9750347
chr1	9760256	9760579
chr1	9762427	9762595
chr1	9764129	9765126
chr1	9776503	9778208
chr1	9785128	9785379
chr1	9820097	9820588
chr1	9826955	9827263
chr1	9844453	9844959
chr1	9846796	9848525
chr1	9852525	9852737
chr1	9858589	9860582
chr1	9864328	9864946
chr1	9882040	9885834
chr1	9909934	9911217
chr1	9912388	9912712
chr1	9918730	9919002
chr1	9923630	9924873
chr1	9927497	9927923
chr1	9934945	9935459
chr1	9938293	9938588
chr1	9940787	9942196
chr1	9952567	9953994
chr1	9960333	9960959
chr1	9963941	9964325
chr1	9969171	9971654
chr1	9972705	9972986
chr1	9974563	9974742
chr1	9997116	9997363
chr1	10002053	10004417
chr1	10010342	10011670
chr1	10020794	10021538
chr1	10053081	10053301
chr1	10056999	10058274
chr1	10078689	10079270
chr1	10092417	10094909
chr1	10115822	10116999
chr1	10123948	10124341
chr1	10126628	10127524
chr1	10134144	10135091
chr1	10162092	10162304
chr1	10213079	10213257
chr1	10229029	10230802
chr1	10233644	10233911
chr1	10249761	10250125
chr1	10269759	10272201
chr1	10276073	10276779
chr1	10296742	10297992
chr1	10313786	10314168
chr1	10343345	10344270
chr1	10348378	10348617
chr1	10359023	10360023
chr1	10398105	10398427
chr1	10437423	10437811
chr1	10441096	10441322
chr1	10447809	10448659
chr1	10458190	10460506
chr1	10488155	10488410
chr1	10489894	10491667
chr1	10493551	10493961
chr1	10498805	10499092
chr1	10505050	10505463
chr1	10508402	10508621
chr1	10511426	10511660
chr1	10517563	10517747
chr1	10531617	10536281
chr1	10542930	10543156
chr1	10549492	10550056
chr1	10554755	10556066
chr1	10567570	10568898
chr1	10570046	10571918
chr1	10574603	10576947
chr1	10588519	10588845
chr1	10590412	10590837
chr1	10597466	10597689
chr1	10615710	10616690
chr1	10650628	10651478
chr1	10654363	10655430
chr1	10656975	10657271
chr1	10697495	10697889
chr1	10724562	10724798
chr1	10727958	10728257
chr1	10730753	10731034
chr1	10732504	10732935
chr1	10746566	10746963
chr1	10752555	10755500
chr1	10761191	10761458
chr1	10784310	10784714
chr1	10793799	10794401
chr1	10806096	10806379
chr1	10821829	10821957
chr1	10848897	10850173
chr1	10853729	10856797
chr1	10895927	10896259
chr1	10926731	10927742
chr1	10948749	10949003
chr1	10969926	10970270
chr1	10982316	10982855
chr1	10992194	10992455
chr1	10999849	11000782
chr1	11001997	11002373
chr1	11004168	11004832
chr1	11008354	11008771
chr1	11018800	11019036
chr1	11021164	11021559
chr1	11024951	11026557
chr1	11028189	11029699
chr1	11040369	11040797
chr1	11045026	11047136
chr1	11071819	11074168
chr1	11084984	11085278
chr1	11097577	11098168
chr1	11113377	11114082
chr1	11118583	11121341
chr1	11123001	11123398
chr1	11132437	11134199
chr1	11158654	11160472
chr1	11170837	11171108
chr1	11174787	11175205
chr1	11194291	11194753
chr1	11211221	11211559
chr1	11217827	11219485
chr1	11240386	11240695
chr1	11266510	11266726
chr1	11286572	11288044
chr1	11301843	11303240
chr1	11321488	11323540
chr1	11332683	11336059
chr1	11340993	11341556
chr1	11368874	11369154
chr1	11380305	11380474
chr1	11395249	11396131
chr1	11397614	11397886
chr1	11402064	11402977
chr1	11415208	11415453
chr1	11424341	11424512
chr1	11434540	11434906
chr1	11435942	11436051
chr1	11443947	11444738
chr1	11467311	11468020
chr1	11514231	11514539
chr1	11533862	11533915
chr1	11538658	11540376
chr1	11552359	11552674
chr1	11561332	11562395
chr1	11582618	11582970
chr1	11610812	11611061
chr1	11629613	11630043
chr1	11702511	11702796
chr1	11705844	11705984
chr1	11709084	11709248
chr1	11710372	11710753
chr1	11714057	11716013
chr1	11723871	11725528
chr1	11727585	11727924
chr1	11730344	11731135
chr1	11740315	11742064
chr1	11751378	11751568
chr1	11771247	11771442
chr1	11779210	11780299
chr1	11790279	11792256
chr1	11795848	11797527
chr1	11800908	11801509
chr1	11809246	11809516
chr1	11822154	11822344
chr1	11832229	11832859
chr1	11844825	11845764
chr1	11852907	11853158
chr1	11856448	11856854
chr1	11862831	11867572
chr1	11874359	11875868
chr1	11898735	11899070
chr1	11902082	11902650
chr1	11905692	11905856
chr1	11919053	11919634
chr1	11925676	11925800
chr1	11954029	11954336
chr1	11967791	11970251
chr1	11975105	11975230
chr1	11984452	11986879
chr1	11989885	11990129
chr1	11993923	11996002
chr1	12027247	12027532
chr1	12039688	12042309
chr1	12049930	12050068
chr1	12061758	12061910
chr1	12064823	12066684
chr1	12078703	12080946
chr1	12098473	12101311
chr1	12104530	12104923
chr1	12106646	12108270
chr1	12111971	12112707
chr1	12113997	12114718
chr1	12116512	12117771
chr1	12119649	12120256
chr1	12123078	12124967
chr1	12126023	12126277
chr1	12128089	12129875
chr1	12137731	12139940
chr1	12147455	12148862
chr1	12159657	12159965
chr1	12172951	12173355
chr1	12177564	12179005
chr1	12184836	12185248
chr1	12193143	12193413
chr1	12203575	12204242
chr1	12208284	12209609
chr1	12210760	12213724
chr1	12217306	12218888
chr1	12221714	12223590
chr1	12226767	12229139
chr1	12233500	12234132
chr1	12238745	12239422
chr1	12244028	12244879
chr1	12258996	12259430
chr1	12261545	12264545
chr1	12268919	12269486
chr1	12270552	12270985
chr1	12289800	12291631
chr1	12304267	12304430
chr1	12306683	12306974
chr1	12332223	12332392
chr1	12335565	12335712
chr1	12347953	12348595
chr1	12354717	12354857
chr1	12356448	12357061
chr1	12374481	12375465
chr1	12393023	12393839
chr1	12399531	12399703
chr1	12403941	12406173
chr1	12421580	12421736
chr1	12467390	12467803
chr1	12474993	12475231
chr1	12494157	12496541
chr1	12498567	12498937
chr1	12508895	12510489
chr1	12527679	12528056
chr1	12532910	12533719
chr1	12535981	12536354
chr1	12538136	12538768
chr1	12540942	12541397
chr1	12546401	12546803
chr1	12588457	12588740
chr1	12654964	12656446
chr1	12659015	12659410
chr1	12661373	12662396
chr1	12664392	12664787
chr1	12675563	12680715
chr1	12696957	12697343
chr1	12714692	12715015
chr1	12718928	12719360
chr1	12737742	12738041
chr1	12782664	12782955
chr1	12841761	12841910
chr1	12844003	12844201
chr1	12859896	12860253
chr1	12925411	12925688
chr1	12981695	12981885
chr1	12984325	12984467
chr1	12996155	12996404
chr1	13038609	13038799
chr1	13106511	13106765
chr1	13153875	13154141
chr1	13207576	13207800
chr1	13370811	13371053
chr1	13382721	13382906
chr1	13385335	13385530
chr1	13460188	13460385
chr1	13462443	13462618
chr1	13528291	13528463
chr1	13681038	13681220
chr1	13683286	13683447
chr1	13695122	13695251
chr1	13701226	13701348
chr1	13749161	13749349
chr1	13820460	13820828
chr1	13910171	13911153
chr1	13920191	13920755
chr1	13926457	13926696
chr1	13931677	13931965
chr1	13946354	13946717
chr1	13969131	13969482
chr1	13990903	13994595
chr1	14000908	14001224
chr1	14019786	14019943
chr1	14025896	14030024
chr1	14039071	14040758
chr1	14050024	14050525
chr1	14052385	14052629
chr1	14056890	14058744
chr1	14059812	14060090
chr1	14063604	14064040
chr1	14075080	14078414
chr1	14080399	14081509
chr1	14089294	14089459
chr1	14108792	14109156
chr1	14119528	14121750
chr1	14127734	14128006
chr1	14134560	14134698
chr1	14139984	14140277
chr1	14155471	14155973
chr1	14219663	14219769
chr1	14234627	14235035
chr1	14238182	14238944
chr1	14268775	14268999
chr1	14275384	14275916
chr1	14286794	14287174
chr1	14292408	14292539
chr1	14329924	14330487
chr1	14366473	14366988
chr1	14421625	14421752
chr1	14492063	14492417
chr1	14502015	14502405
chr1	14580713	14581087
chr1	14761878	14762036
chr1	14825381	14825652
chr1	14833540	14833949
chr1	14843656	14844608
chr1	14846892	14847763
chr1	14849280	14849617
chr1	14862224	14862530
chr1	14866506	14867041
chr1	14924630	14927061
chr1	14987644	14987743
chr1	15058488	15060102
chr1	15066015	15066332
chr1	15068505	15069471
chr1	15105726	15105888
chr1	15120000	15120295
chr1	15208425	15208856
chr1	15241916	15242131
chr1	15250347	15251842
chr1	15272284	15273305
chr1	15295154	15295494
chr1	15298304	15298551
chr1	15322622	15323079
chr1	15354050	15354274
chr1	15373061	15373310
chr1	15414146	15414407
chr1	15415747	15416001
chr1	15426961	15427177
chr1	15438570	15439300
chr1	15455050	15455404
chr1	15464303	15464648
chr1	15466148	15466771
chr1	15478866	15481336
chr1	15482781	15483286
chr1	15485125	15485452
chr1	15494908	15495463
chr1	15502299	15503058
chr1	15505472	15505987
chr1	15550857	15551119
chr1	15557944	15558772
chr1	15570148	15571649
chr1	15573434	15574332
chr1	15575370	15575481
chr1	15579194	15579822
chr1	15584559	15584948
chr1	15587173	15588583
chr1	15598884	15599417
chr1	15611033	15611543
chr1	15623532	15623846
chr1	15630497	15631544
chr1	15650043	15650368
chr1	15653147	15653713
chr1	15666874	15669009
chr1	15671464	15672764
chr1	15678868	15679309
chr1	15682658	15683006
chr1	15697310	15697586
chr1	15706292	15706518
chr1	15710792	15711605
chr1	15712666	15713227
chr1	15735578	15738834
chr1	15742363	15744441
chr1	15747584	15747760
chr1	15750614	15750963
chr1	15757518	15758096
chr1	15780723	15781032
chr1	15796458	15796608
chr1	15827993	15828214
chr1	15841541	15842455
chr1	15849840	15854342
chr1	15890444	15891108
chr1	15898131	15899302
chr1	15905504	15906607
chr1	15910435	15911964
chr1	15921657	15922804
chr1	15928123	15928346
chr1	15929448	15930698
chr1	15943142	15945912
chr1	15953492	15954892
chr1	15956754	15957161
chr1	16005027	16005413
chr1	16006677	16007505
chr1	16010164	16012565
chr1	16023198	16024968
chr1	16038803	16039130
chr1	16050261	16050723
chr1	16062606	16062879
chr1	16067841	16068340
chr1	16082974	16083237
chr1	16085187	16086310
chr1	16087358	16087569
chr1	16090826	16091233
chr1	16103372	16103767
chr1	16115366	16115866
chr1	16118594	16118903
chr1	16125600	16127194
chr1	16129942	16130166
chr1	16134071	16134184
chr1	16142057	16142411
chr1	16152203	16152595
chr1	16159740	16164130
chr1	16170155	16171605
chr1	16173603	16177151
chr1	16178181	16178841
chr1	16202755	16203055
chr1	16209286	16210128
chr1	16211743	16213619
chr1	16242408	16244248
chr1	16245459	16246354
chr1	16265795	16266189
chr1	16274385	16277710
chr1	16282586	16282840
chr1	16289997	16293342
chr1	16300886	16303141
chr1	16321087	16321340
chr1	16331458	16333541
chr1	16335567	16335833
chr1	16338999	16341653
chr1	16353079	16353800
chr1	16359359	16359659
chr1	16362136	16362356
chr1	16374971	16375561
chr1	16382532	16382890
chr1	16391593	16391887
chr1	16393633	16394069
chr1	16395346	16395601
chr1	16399487	16400823
chr1	16402438	16403652
chr1	16405365	16406106
chr1	16408929	16409133
chr1	16447556	16447830
chr1	16467638	16468352
chr1	16471434	16473326
chr1	16480438	16482623
chr1	16488985	16489364
chr1	16493917	16494969
chr1	16505132	16505272
chr1	16509587	16509947
chr1	16514201	16514575
chr1	16532451	16535404
chr1	16542575	16544416
chr1	16552938	16555046
chr1	16562591	16564725
chr1	16570805	16571189
chr1	16574930	16576534
chr1	16647767	16649341
chr1	16661158	16661400
chr1	16677304	16679701
chr1	16689938	16690158
chr1	16693144	16696033
chr1	16698349	16698604
chr1	16701839	16702919
chr1	16712671	16714958
chr1	16716156	16716205
chr1	16723887	16724131
chr1	16735018	16735805
